Condition,Durationinseconds,RecordedDate,Q4_ProductText,Q5_Initial_Urge,Q6_Initial_Intent,Q8_Browser,Q8_Version,Q8_OperatingSystem,Q8_Resolution,Q11_3_SqTable1,Q11_4_SqTable1,Q11_5_SqTable1,Q11_6_SqTable1,Q11_7_SqTable1,Q11_8_SqTable1,Q11_9_SqTable1,Q11_10_SqTable1,Q11_11_SqTable1,Q11_12_SqTable1,Q11_13_SqTable1,Q11_14_SqTable1,Q11_15_SqTable1,Q11_16_SqTable1,Q11_17_SqTable1,Q12_PageSubmit,Q15_3_SqTable2,Q15_4_SqTable2,Q15_5_SqTable2,Q15_6_SqTable2,Q15_7_SqTable2,Q15_8_SqTable2,Q15_9_SqTable2,Q15_10_SqTable2,Q15_11_SqTable2,Q15_12_SqTable2,Q15_13_SqTable2,Q15_14_SqTable2,Q15_15_SqTable2,Q15_16_SqTable2,Q15_17_SqTable2,Q16_PageSubmit,Q17_Grp2_PostUrge,Q18_Grp2_PostIntent,Q24_Grp1_PostUrge,Q25_Grp1_PostIntent,Q27_PlanningToBuy,IBT_1,IBT_2,IBT_3,IBT_4,IBT_5,MotivationLevel,SelfEfficacy,NFC_1,NFC_2,NFC_3,NFC_4,NFC_5,Gender,GenderTEXT,Age,Income,Race_White,Race_Hispanic,Race_Black,Race_NativeAmerican,Race_Asian,Race_PacificIslander,Race_Other,Race_Other_Text,Employment_FullTime,Employment_PartTime,Employment_OutLooking,Employment_OutNotLooking,Employment_StayHomeParent,Employment_Student,Employment_Military,Employment_Retired,Employment_UnableWork,MaritialStatus,Education,Q78_ReflectionDifficultyFor,Q79ReflectionDifficultyAgainst,Q108_DifficultyCounting,Q109_WasDistracted,Prod_Page_Number,Screener_Duration_sec,Screener_RecordedDate,Screener_Freq_ImpulseBuying,IBT5_NEW,IB_SCALE,NFC3_NEW,NFC_SCALE,DV_Urge,DV_Intent,ReflectionCondition,DistractionCondition,CHAR_Reflect_For_1,CHAR_Reflect_For_2,CHAR_Reflect_For_3,CHAR_Reflect_For_4,CHAR_Reflect_For_5,Total_Chars_ForBuying,CHAR_Reflect_Against_1,CHAR_Reflect_Against_2,CHAR_Reflect_Against_3,CHAR_Reflect_Against_4,CHAR_Reflect_Against_5,Total_Chars_AgainstBuying,Reflection_TotalCharacters,DV_POST_INDEX,DV_PRE_INDEX,NumberCorrect_Table1,NumberCorrect_Table2,NumberCorrect_TOTAL,TimeSpent_Distraction,ReflectionDiff_Urge,ReflectionDiff_Intent,DistractionDiff_Intent,DistractionDiff_Urge,NCFxReflection,AverageDifficulty_Reflection,InterventionDifficulty,InterventionTimeSpent,Male,IBTxReflection,IBTxDistraction,NCFxDistraction,UrgeIntent_DIFF,PerfectCountingScore_YN,filter_$
3,421,11/19/19 14:19,Product # 192: Start Where You Are: A Journal for Self-Exploration,4,4,Chrome,78.0.3904.97,Windows NT 10.0,1280x720, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,4,4,4,6,5,6,6,3,3,3,4,5,2, ,33,3,0,0,0,0,1,0,0, ,1, , , , , , , , ,2,3, , , , ,5,55,11/18/19 14:30,2,3,21,3,18,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0, , , , , ,0, , , ,0,0,0,0, ,0,0
3,181,11/20/19 10:05,Product # 7: WoneNice Camping Hammock - Portable Lightweight Double Nylon Hammock,5,2,Chrome,78.0.3904.108,Windows NT 10.0,1707x960, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,5,5,4,4,4,3,5,2,2,4,2,1,2, ,21,1,0,0,0,0,1,0,0, , ,1, , , , , , , ,6,2, , , , ,1,26,11/18/19 14:33,3,4,22,2,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,0,0,0, , , , , ,0, , , ,0,0,0,0, ,0,0
3,355,11/20/19 14:47,Product # 13: Boumbi Fragrant Camphor Laurel Wood Cell Phone Stand,5,4,Chrome,78.0.3904.87,Macintosh,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,4,3,2,2,6,3,5,2,2,4,3,2,2, ,32,4,0,0,0,0,1,0,0, ,1, , , , , , , , ,1,7, , , , ,1,21,11/18/19 14:30,3,2,13,2,11,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5,0,0,0, , , , , ,0, , , ,0,0,0,0, ,0,0
3,853,11/20/19 10:22,"""Product # 108: Aria Starr Dead Sea Mud Mask For Face, Acne, Oily Skin & Blackheads - Best Facial Pore Minimizer, Reducer & Pores Cleanser""",3,2,Chrome,78.0.3904.108,Windows NT 10.0,1366x768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,3,2,2,5,6,5,2,2,4,4,2,2, ,58,3,0,0,0,0,1,0,0, , ,1, , , , , , , ,1,6, , , , ,3,52,11/18/19 14:27,2,3,12,2,12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0, , , , , ,0, , , ,0,0,0,0, ,0,0
3,242,11/20/19 10:22,Product # 12: Stranger Things Poster Prints Set of 4 (11 inches x 14 inches),4,5,Safari iPhone,13.0.3,iPhone,375x667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,6,6,5,7,3,6,3,3,2,4,3,4,2, ,20,2,0,0,0,0,1,0,0, , , , , , ,1, , , ,6,5, , , , ,1,20,11/18/19 14:18,3,5,29,2,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5,0,0,0, , , , , ,0, , , ,0,0,0,0, ,0,0
3,333,11/20/19 9:59,Product # 16: Kyerivs Dog Christmas Costume Dog Santa Claus Costume,4,4,Chrome,78.0.3904.97,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,6,6,6,5,4,4,3,2,2,4,3,3,2, ,26,4,0,0,0,0,1,0,0, , ,1, , , , , , , ,1,6, , , , ,1,58,11/18/19 14:18,3,4,27,2,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0, , , , , ,0, , , ,0,0,0,0, ,0,0
3,573,11/20/19 14:34,"""Product # 33: Cervical Spine Alignment Chiropractic Traction Device, Neck and Head Pain Relief""",4,3,Chrome,78.0.3904.108,Windows NT 10.0,1600x1200, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,4,3,4,5,6,6,4,4,4,3,4,3,2, ,21,4,0,0,0,0,1,0,0, , ,1, , , , , , , ,6,3, , , , ,1,16,11/18/19 14:44,4,2,18,3,18,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,0,0,0, , , , , ,0, , , ,0,0,0,0, ,0,0
3,636,11/19/19 14:25,Product # 87: TIMEYARD Macrame Woven Wall Hanging - Boho Chic Bohemian Home Geometric Art,7,7,Chrome,78.0.3904.97,Macintosh,1440x900, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,6,6,3,6,5,6,5,3,2,4,3,2,2, ,32,4,0,0,0,0,1,0,0, ,1, , , , , , , , ,6,6, , , , ,3,83,11/18/19 14:47,3,3,24,2,12,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0, , , , , ,0, , , ,0,0,0,0, ,0,0
3,336,11/20/19 10:00,"""Product # 50: Umbra Prisma Tray, Geometric Plated Jewelry Storage""",5,5,Chrome,78.0.3904.97,Windows NT 10.0,1536x864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,6,7,3,7,4,5,5,3,1,5,4,3,2, ,18,3,0,0,0,0,1,0,0, , , , , , ,1, , , ,6,2, , , , ,2,38,11/18/19 14:41,3,4,27,1,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0, , , , , ,0, , , ,0,0,0,0, ,0,0
3,217,11/20/19 10:00,Product # 53: Glass Tea Cup with a Lid & Strainer Portable Cute Cat Tail Heat,7,7,Chrome,78.0.3904.96,Android 9,412x869, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,7,7,5,7,2,5,3,2,2,4,5,5,2, ,19,3,0,0,0,0,1,0,0, , , , , , ,1, , , ,6,2, , , , ,2,26,11/18/19 14:23,3,6,32,2,16,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0, , , , , ,0, , , ,0,0,0,0, ,0,0
3,667,11/20/19 10:17,Product # 42: StarPack Premium 3 Piece Mini White Ceramic Succulent Planter Pot Set,4,3,Chrome,78.0.3904.97,Windows NT 10.0,1366x768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,4,3,5,5,5,5,4,3,3,4,4,2, ,24,2,1,0,0,0,1,0,0, ,1, , , , , , , , ,6,6, , , , ,2,29,11/18/19 14:42,2,3,18,3,18,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,0,0,0, , , , , ,0, , , ,0,0,0,0, ,0,0
3,301,11/20/19 10:11,"""Product # 38: TriggerPoint AcuCurve Massage Cane for Neck, Back and Shoulders""",3,1,Chrome,78.0.3904.97,Windows NT 6.3,1366x768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,1,2,7,6,6,2,2,4,2,3,2, ,52,1,0,0,0,0,0,0,1, ,1, , , , , , , , ,3,6, , , , ,1,32,11/18/19 14:39,3,1,6,2,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0, , , , , ,0, , , ,0,0,0,0, ,0,0
3,510,11/20/19 13:37,"""Product # 152: Succulent Planters with Tray 2.75 Inch - Set of 6, Small Cute Ceramic Cactus Pots with Bamboo Tray Decor""",2,5,Chrome,78.0.3904.97,Windows NT 6.1,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,2,2,5,3,3,5,2,4,1,5,5,2, ,24,1,0,0,0,0,0,0,1, ,1, , , , , , , , ,6,7, , , , ,4,25,11/18/19 14:35,2,5,16,5,21,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,0,0,0, , , , , ,0, , , ,0,0,0,0, ,0,0
3,409,11/20/19 14:06,"""Product # 108: Aria Starr Dead Sea Mud Mask For Face, Acne, Oily Skin & Blackheads - Best Facial Pore Minimizer, Reducer & Pores Cleanser""",4,5,MSIE,11,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,5,6,1,7,3,6,7,4,4,3,5,5,2, ,44,4,0,0,0,0,0,0,1, ,1, , , , , , , , ,1,3, , , , ,3,83,11/18/19 14:36,2,5,24,3,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5,0,0,0, , , , , ,0, , , ,0,0,0,0, ,0,0
3,331,11/19/19 14:19,Product # 16: Kyerivs Dog Christmas Costume Dog Santa Claus Costume,5,4,Chrome,78.0.3904.108,Windows NT 10.0,1536x864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,4,4,1,5,6,7,7,4,3,4,5,3,2, ,35,2,0,0,0,0,0,0,1, , , ,1, , , , , , ,1,3, , , , ,1,45,11/18/19 14:33,2,2,16,2,17,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5,0,0,0, , , , , ,0, , , ,0,0,0,0, ,0,0
3,761,11/19/19 12:09,"""Product # 35: Snuggie- The Original Wearable Blanket, As Seen On TV- Plaid""",6,5,Chrome,78.0.3904.97,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,5,5,6,6,3,5,3,4,4,2,4,2,1, ,37,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,6, , , , ,1,286,11/18/19 14:35,3,5,27,4,18,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5.5,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,1615,11/20/19 10:17,"""Product # 71: Handsfree Call Car Charger,Wireless Bluetooth FM Transmitter Radio Receiver,Mp3 Music Stereo Adapter""",4,3,Chrome,78.0.3904.108,Windows NT 10.0,2048x1152, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,3,1,5,6,6,7,2,2,3,4,4,1, ,33,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,2, , , , ,2,27,11/18/19 14:41,2,2,14,3,15,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,461,11/20/19 10:05,"""Product # 49: Harry Potter 48013 Cauldron Soup Mug with Spoon, Standard, Black""",5,5,Firefox,70,Windows NT 6.1,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,3,2,5,3,2,6,3,2,2,4,4,1, ,28,1,1,0,0,0,0,0,0, , , ,1, , , , , , ,6,1, , , , ,2,46,11/18/19 14:45,2,5,18,4,17,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,161,11/21/19 8:57,Product # 14: Tech Tools Stress Buster Desktop Punching Ball,5,3,Chrome,78.0.3904.92,CrOS x86_64 12499.51.0,1366x768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,4,4,5,5,3,5,4,4,3,4,4,1, ,36,4,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,7, , , , ,1,40,11/18/19 14:23,3,3,18,3,19,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,136,11/20/19 9:52,"""Product # 10: The Ultimate Game of Thrones and Philosophy: You Think or Die, Paperback Book""",3,2,Chrome,78.0.3904.97,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,1,1,7,4,7,5,5,4,5,5,1, ,29,1,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,4, , , , ,1,8,11/18/19 14:50,2,1,5,2,22,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,295,11/20/19 9:51,Product # 61: CHICVITA Viking Stainless Steel Skull Coffee Mug Viking Skull,6,6,Chrome,78.0.3904.97,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,4,4,5,6,3,5,3,4,4,2,4,5,1, ,44,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,2,6, , , , ,2,39,11/18/19 14:32,2,5,24,4,21,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,680,11/20/19 10:08,Product # 7: WoneNice Camping Hammock - Portable Lightweight Double Nylon Hammock,3,2,Chrome,78.0.3904.108,Windows NT 10.0,1920x1200, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,1,2,4,6,2,7,2,3,3,4,2,1, ,29,2,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,6, , , , ,1,18,11/18/19 14:43,3,2,11,3,14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,626,11/20/19 13:47,Product # 199: Meidong QQChocolate Bluetooth Speakers Portable Waterproof,6,7,Chrome,78.0.3904.97,Windows NT 10.0,1366x768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,6,7,5,6,2,3,3,5,4,4,5,4,1, ,25,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,6, , , , ,5,23,11/18/19 14:50,4,6,30,2,20,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,6.5,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,249,11/19/19 14:12,"""Product # 27: Tacosaurus Rex Taco Holder- Holds 2 Tacos, Top Rated Novelty Taco Holder""",3,2,Chrome,78.0.3904.97,Windows NT 6.3,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,3,2,4,5,5,6,1,1,5,5,3,1, ,30,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,6, , , , ,1,25,11/18/19 14:31,2,3,15,1,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,494,11/20/19 10:22,"""Product # 38: TriggerPoint AcuCurve Massage Cane for Neck, Back and Shoulders""",4,4,Chrome,78.0.3904.108,Android 9,412x846, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,3,3,5,5,5,5,4,4,2,4,4,1, ,30,1,1,0,0,0,0,0,0, , ,1, , , , , , , ,6,7, , , , ,1,55,11/18/19 14:44,2,3,17,4,20,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,424,11/20/19 9:59,"""Product # 80: DELICORE Cactus Neon Signs, LED Remote Control Neon Light with Holder Base for Party Supplies""",5,5,Chrome,78.0.3904.97,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,2,5,6,4,6,1,1,5,2,2,1, ,37,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,6, , , , ,2,42,11/18/19 14:40,2,2,11,1,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,251,11/19/19 14:18,Product # 32: ONXE USB LED Clock Fan with Real Time Display Function,5,5,Chrome,78.0.3904.96,Android 9,360x740, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,6,5,5,6,3,3,4,4,4,2,4,3,1, ,35,4,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,6, , , , ,1,25,11/18/19 14:45,3,5,27,4,19,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,436,11/20/19 10:13,"""Product # 153: Rodale's Basic Organic Gardening: A Beginner's Guide to Starting a Healthy Garden, Paperback""",2,2,Chrome,78.0.3904.108,Macintosh,2560x1440, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,4,4,3,4,4,5,5,5,4,2,4,5,1, ,52,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,6, , , , ,4,43,11/18/19 14:24,2,4,19,4,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,180,11/20/19 9:49,"""Product # 35: Snuggie- The Original Wearable Blanket, As Seen On TV- Plaid""",6,5,Chrome,78.0.3904.97,Windows NT 10.0,1366x768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,6,5,3,5,3,5,5,4,4,4,5,4,1, ,35,2,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,5, , , , ,1,49,11/18/19 14:31,2,5,24,2,19,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5.5,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,325,11/20/19 10:02,"""Product # 38: TriggerPoint AcuCurve Massage Cane for Neck, Back and Shoulders""",3,3,Chrome,78.0.3904.97,Windows NT 6.1,1536x864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,4,5,5,6,3,6,5,4,5,4,4,5,1, ,40,5,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,8, , , , ,1,16,11/18/19 14:42,3,5,25,2,20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,509,11/21/19 9:20,"""Product # 39: Gooseneck Tablet Holder, Lamicall Tablet Stand: Flexible Arm Clip Tablet Mount""",7,7,Chrome,78.0.3904.108,Windows NT 10.0,1366x768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,7,7,6,7,2,5,3,4,5,4,5,4,1, ,54,1,1,0,0,0,0,0,0, , , , , , , , , ,1,6,5, , , , ,1,81,11/18/19 14:28,3,6,33,2,20,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,484,11/20/19 10:26,"""Product # 38: TriggerPoint AcuCurve Massage Cane for Neck, Back and Shoulders""",4,3,Chrome,77.0.3865.121,Windows NT 10.0,2560x1440, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,4,1,1,2,5,4,6,4,4,2,4,4,1, ,55,1,1,0,0,0,0,0,0, , , , ,1, , , , , ,3,3, , , , ,1,26,11/18/19 14:29,2,3,11,4,20,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,218,11/20/19 9:51,"""Product # 41: Outdoor Waterproof Bluetooth Speaker, Kunodi Wireless Portable Mini Shower Travel Speaker""",3,5,Chrome,78.0.3904.96,Android 9,412x892, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,2,2,2,2,6,7,4,5,2,5,5,1, ,37,4,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,7, , , , ,2,17,11/18/19 14:41,2,6,14,4,23,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,218,11/20/19 10:27,Product # 63: Decorative Black Bear Glass Salt and Pepper Shaker Set,4,4,Chrome,78.0.3904.108,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,2,2,2,5,5,6,4,3,2,4,3,1, ,31,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,5, , , , ,2,28,11/18/19 14:44,2,3,12,4,18,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,476,11/20/19 13:40,Product # 178: MIRA Stainless Steel Vacuum Insulated Water Bottle | Leak-Proof Double Walled Cola Shape Bottle,4,5,Firefox,70,Windows NT 6.1,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,4,3,2,5,5,3,6,4,5,4,4,5,1, ,24,1,1,0,0,0,0,0,0, , , ,1, , , , , , ,6,3, , , , ,5,45,11/18/19 14:32,2,3,17,2,20,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,196,11/20/19 10:02,Product # 37: Shooting Star Puzzle: Handmade & Organic 3D Brain Teaser Wooden Puzzle for Adults,4,3,Chrome,78.0.3904.97,Windows NT 10.0,1366x768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,4,3,2,5,4,5,4,4,4,5,5,1, ,50,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,4, , , , ,1,47,11/18/19 14:40,2,3,15,2,20,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,301,11/20/19 10:10,"""Product # 59: TheraFlow Dual Foot Massager Roller (Large). Relieve Plantar Fasciitis, Stress, Heel, Arch Pain""",5,4,Chrome,78.0.3904.108,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,1,1,2,7,5,7,1,2,1,2,2,1, ,47,4,1,0,0,0,0,0,0, ,1, , , , , , , , ,2,6, , , , ,2,46,11/18/19 14:16,3,1,7,5,12,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,560,11/19/19 14:23,Product # 46: Ling's moment 5Ft Rose Gold Geometric Boho LED Bedroom Fairy Lights Battery Powered,2,1,Firefox,70,Ubuntu,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,2,1,6,6,1,6,4,2,4,3,4,1, ,45,1,1,0,0,0,0,0,0, , , , , , , , , ,1,6,4, , , , ,2,40,11/18/19 14:42,2,2,12,2,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,189,11/19/19 14:15,Product # 25: Abs Muscle Trainer for Men Women - Portable Trainer Abs Belt,4,4,Firefox,72,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,5,5,3,6,4,4,5,4,4,2,4,4,1, ,30,2,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,6, , , , ,1,18,11/18/19 14:50,2,4,23,4,20,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,161,11/19/19 11:57,Product # 12: Stranger Things Poster Prints Set of 4 (11 inches x 14 inches),3,2,Chrome,78.0.3904.97,Windows NT 6.3,1360x768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,4,3,3,5,5,5,4,2,4,4,3,4,1, ,27,1,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,6, , , , ,1,60,11/18/19 14:42,2,3,18,2,15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,702,11/20/19 10:05,Product # 5: Beyution Bluetooth Wireless Headphones with Built-in,3,3,Chrome,78.0.3904.108,Windows NT 6.1,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,5,4,4,5,3,5,5,2,4,5,3,4,1, ,32,1,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,4, , , , ,1,26,11/18/19 14:42,2,5,23,1,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
3,388,11/20/19 15:25,Product # 76: YAHTZEE National Parks Travel Edition | Classic Yahtzee Dice Game with a National Parks Theme,4,3,Chrome,78.0.3904.108,Windows NT 6.1,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,4,4,3,6,3,5,3,3,4,4,4,4,1, ,40,3,1,0,0,0,0,0,0, , , , , ,1, , , , ,1,7, , , , ,2,23,11/18/19 14:43,3,5,22,2,17,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,0,0,0, , , , , ,0, , , ,1,0,0,0, ,0,0
